8,Legendary,662625887,121,-9992.5,47.99999,True
8,Epic,763289223,125,-9992.5,51.99999,True
8,Epic,763289143,125,-9992.5,43.99999,True
8,Epic,771677831,122,-9992.5,51.99999,True
8,Epic,771677751,122,-9992.5,43.99999,True
8,Legendary,-1342257569,230,-10000,47.99998,True
8,Legendary,670998111,121,-19992.5,47.99999,True
8,Epic,754884231,125,-19992.5,51.99999,True
8,Epic,754884151,125,-19992.5,43.99999,True
8,Epic,754884231,122,-19992.5,51.99999,True
8,Epic,754884151,122,-19992.5,43.99999,True
8,Legendary,-1342273953,230,-20000,47.99998,True
8,Legendary,660594271,121,-29992.5,47.99999,True
8,Epic,744480391,125,-29992.5,51.99999,True
8,Epic,744480311,125,-29992.5,43.99999,True
8,Epic,752868999,122,-29992.5,51.99999,True
8,Epic,752868919,122,-29992.5,43.99999,True
8,Legendary,-1344289185,230,-30000,47.99998,True
8,Legendary,671063647,121,-39992.5,47.99999,True
8,Epic,805281415,125,-39992.5,51.99999,True
8,Epic,805281335,125,-39992.5,43.99999,True
8,Epic,733978247,122,-39992.5,51.99999,True
8,Epic,733978167,122,-39992.5,43.99999,True
8,Legendary,-1346402721,230,-40000,47.99998,True
8,Legendary,660594271,121,-49992.5,47.99999,True
8,Epic,794812039,125,-49992.5,51.99999,True
8,Epic,794811959,125,-49992.5,43.99999,True
8,Epic,731897479,122,-49992.5,51.99999,True
8,Epic,731897399,122,-49992.5,43.99999,True
8,Legendary,-1348483489,230,-50000,47.99998,True
