10,Legendary,-1786854452,0,-10000,-18,True
10,Legendary,-1786847914,0,-9992.5,431.0001,True
10,Epic,-1887511170,-4,-9992.5,435.0001,True
10,Epic,-1786847874,4,-9992.5,435.0001,True
10,Epic,-1887511200,-4,-9992.5,432.0001,True
10,Epic,-1786847904,4,-9992.5,432.0001,True
10,Legendary,-1786848872,0,-10000,540.0001,True
10,Legendary,-1795259444,0,-20000,-18,True
10,Legendary,-1795252906,0,-19992.5,431.0001,True
10,Epic,-1879138946,-4,-19992.5,435.0001,True
10,Epic,-1778475650,4,-19992.5,435.0001,True
10,Epic,-1879138976,-4,-19992.5,432.0001,True
10,Epic,-1778475680,4,-19992.5,432.0001,True
10,Legendary,-1795253864,0,-20000,540.0001,True
10,Legendary,-1805663284,0,-30000,-18,True
10,Legendary,-1805656746,0,-29992.5,431.0001,True
10,Epic,-1889542786,-4,-29992.5,435.0001,True
10,Epic,-1788879490,4,-29992.5,435.0001,True
10,Epic,-1889542816,-4,-29992.5,432.0001,True
10,Epic,-1788879520,4,-29992.5,432.0001,True
10,Legendary,-1805657704,0,-30000,540.0001,True
10,Legendary,-1816165428,0,-40000,-18,True
10,Legendary,-1816158890,0,-39992.5,431.0001,True
10,Epic,-1950376578,-4,-39992.5,435.0001,True
10,Epic,-1749049986,4,-39992.5,435.0001,True
10,Epic,-1950376608,-4,-39992.5,432.0001,True
10,Epic,-1749050016,4,-39992.5,432.0001,True
10,Legendary,-1816159848,0,-40000,540.0001,True
10,Legendary,-1826634804,0,-50000,-18,True
10,Legendary,-1826628266,0,-49992.5,431.0001,True
10,Epic,-1960845954,-4,-49992.5,435.0001,True
10,Epic,-1759519362,4,-49992.5,435.0001,True
10,Epic,-1960845984,-4,-49992.5,432.0001,True
10,Epic,-1759519392,4,-49992.5,432.0001,True
10,Legendary,-1826629224,0,-50000,540.0001,True
