2,Legendary,234794648,-105,-10004.5,156.0003,True
2,Epic,134131312,-109,-10004.5,152.0003,True
2,Epic,134131392,-109,-10004.5,160.0003,True
2,Epic,268349040,-106,-10004.5,152.0003,True
2,Epic,268349120,-106,-10004.5,160.0003,True
2,Legendary,-2046911848,-214,-10012,156.0007,True
2,Legendary,218099352,-105,-20004.5,156.0003,True
2,Epic,134213232,-109,-20004.5,152.0003,True
2,Epic,134213312,-109,-20004.5,160.0003,True
2,Epic,268430960,-106,-20004.5,152.0003,True
2,Epic,268431040,-106,-20004.5,160.0003,True
2,Legendary,-2063607144,-214,-20012,156.0007,True
2,Legendary,215985816,-105,-30004.5,156.0003,True
2,Epic,132099696,-109,-30004.5,152.0003,True
2,Epic,132099776,-109,-30004.5,160.0003,True
2,Epic,266317424,-106,-30004.5,152.0003,True
2,Epic,266317504,-106,-30004.5,160.0003,True
2,Legendary,-2065720680,-214,-30012,156.0007,True
2,Legendary,268431000,-105,-40004.5,156.0003,True
2,Epic,134213232,-109,-40004.5,152.0003,True
2,Epic,134213312,-109,-40004.5,160.0003,True
2,Epic,197127792,-106,-40004.5,152.0003,True
2,Epic,197127872,-106,-40004.5,160.0003,True
2,Legendary,-2017469800,-214,-40012,156.0007,True
2,Legendary,266317464,-105,-50004.5,156.0003,True
2,Epic,132099696,-109,-50004.5,152.0003,True
2,Epic,132099776,-109,-50004.5,160.0003,True
2,Epic,195014256,-106,-50004.5,152.0003,True
2,Epic,195014336,-106,-50004.5,160.0003,True
2,Legendary,-2019583336,-214,-50012,156.0007,True
