16,Common,1474232192,-252.9677,31.94625,76.81372,False 
16,Common,1182703424,-268.4088,3.579247,377.6052,False 
16,Common,-429997269,-138.9064,16.33,-34.09708,False 
16,Common,1870560927,-26.03278,99.99894,-150.4537,False 
16,Common,-409010501,-136.3784,30.01127,-147.6263,False 
16,Common,-1090584913,443.9577,1.799805,-251.2699,False 
16,Common,-968952219,-366.2348,1.68782,-361.02,False 
16,Common,245275622,-309.9485,6.758263,-15.31839,False 
16,Common,-1082205141,-171.6468,119.6204,93.94635,False 
16,Common,2143222314,391.7131,0.9887848,-264.5364,False 
16,Common,-1373639814,-182.3969,58.01809,178.6717,False 
16,Common,1329592375,-259.8058,62.58363,-109.6167,False 
16,Common,-2015457285,403.0447,2.511955,89.10327,False 
16,Common,-1080099019,-168.3892,29.81734,-135.4639,False 
16,Common,1342109131,355.1285,8.880226,-376.478,False 
16,Common,1740544600,374.1087,4.179283,149.6383,False 
16,Common,-419518419,69.56,8.86,94.2,False 
16,Common,-1359020615,21.54175,4.8508,-173.4892,False 
16,Common,-1755384406,412.2178,9.554024,-379.7546,False 
16,Common,-964778661,43.51447,9.259979,-80.4957,False 
16,Common,-142701083,285.9886,2.466759,240.5793,False 
16,Common,245292776,-105.1921,119.6204,61.68555,False 
16,Common,1180598264,-62.19196,99.99894,-115.9118,False 
16,Common,2134808144,-223.022,4.053192,456.0959,False 
16,Common,251647728,-106.4794,53.22166,-39.94275,False 
16,Common,1188996287,-263.3387,8.759628,6.309387,False 
16,Common,1176435716,-59.1543,31.03104,192.4991,True 
16,Common,-673273962,52.60178,9.841931,79.00974,True 
16,Common,-1499468198,-188.3128,57.87786,149.8647,True 
16,Common,-675348645,-149.0323,30.17118,-131.6729,True 
16,Epic,2004809653,-434.0444,1.285568,-327.4679,False 
16,Epic,1048508203,344.3255,8.370659,-341.2102,False 
16,Epic,2002689693,-229.3308,2.361588,463.7579,False 
16,Epic,2143262289,-221.0605,37.65807,46.53503,False 
16,Epic,-557912893,61.32825,25.61427,211.5948,False 
16,Epic,1730055922,375.2355,1.208893,165.0702,False 
16,Epic,-564216010,-145.3915,15.61,-32.98193,False 
16,Epic,-1757508830,-403.8629,2.491348,169.8593,False 
16,Common,257858821,-106.1957,3.005528,320.5393,True 
16,Common,-134312672,-329.6013,3.781857,16.03123,True 
16,Common,-1346437960,25.32524,4.059224,-199.1806,True 
16,Common,-1889599658,199.4231,2.873059,-132.1314,True 
16,Common,-962685005,246.8905,4.036305,81.92926,True 
16,Common,1986001407,-226.974,62.6316,-64.05639,True 
16,Legendary,803143420,332.6794,3.592659,-141.1627,True 
16,Legendary,1868495886,-235.7142,7.857101,-216.1713,True 
16,Legendary,2000616881,389.7266,10.30268,-379.0977,True 
16,Legendary,517901855,109.4488,3.770905,246.3171,True 
16,Legendary,1054776216,138.2543,6.489365,-23.15927,True 
16,Legendary,259955386,-312.4944,4.220818,159.429,True 
