6,Common,-1744896231,6.323944,29.99652,-138.2313,False 
6,Common,257883261,-309.3775,1.042427,-205.0348,False 
6,Common,2122243150,185.964,19.109,404.6357,False 
6,Common,-815826743,460.2403,42.94704,-299.8036,False 
6,Common,-555811677,263.0638,6.063164,-406.0513,False 
6,Common,-692126414,261.3601,27.91824,325.0297,False 
6,Common,782155187,126.8118,15.44219,133.1809,False 
6,Common,2115960140,-19.15982,29.99652,-286.7454,False 
6,Common,-562072034,262.7337,32.20103,-368.1369,False 
6,Common,-1080128904,33.20251,2.666363,-51.97937,False 
6,Common,-685850825,258.42,14.02087,69.52142,False 
6,Common,-671121990,465.5514,39.00808,-173.3293,False 
6,Common,236944740,-103.9774,56.67905,-181.959,False 
6,Common,1449066261,155.4106,4.26553,-138.6239,False 
6,Common,1600058435,365.895,8.078827,-415.6861,False 
6,Common,251592577,-311.2453,3.657761,-332.6617,False 
6,Common,-425790104,272.4093,24.07713,-386.3253,False 
6,Common,773815886,-78.33136,50.00201,-158.5519,False 
6,Common,-1220636634,232.9948,4.854652,-111.3167,False 
6,Common,1467939976,362.789,9.377572,-306.3622,False 
6,Common,-952173271,448.9926,9.109634,-187.8295,False 
6,Common,-1078003850,447.7368,8.038929,-333.7775,False 
6,Common,1604250980,370.8223,27.50198,227.695,False 
6,Common,1042217846,340.8032,6.043571,-231.378,False 
6,Common,1868467638,-29.32324,2.608353,31.06592,False 
6,Common,-817922225,-159.0725,50.00201,-132.8055,False 
6,Common,-1371603306,-180.6013,3.599846,-253.7303,False 
6,Common,-1753285003,-200.4267,0.4506493,-154.689,False 
6,Common,513736551,-298.7248,11.38025,-232.8582,False 
6,Common,-1363216217,-388.2479,0.5344887,-303.298,False 
6,Common,-279000219,-130.1518,18.78978,-28.2757,False 
6,Common,1446966416,-251.0874,0.4606781,-407.9961,False 
6,Common,-2023842718,402.6995,7.272095,-105.3847,False 
6,Common,1589557439,163.7029,14.08852,108.7301,False 
6,Common,245335993,304.4282,33.10943,82.54412,False 
6,Common,381588592,106.1502,0.1481228,408.0789,False 
6,Common,790558700,-82.39716,29.99652,-424.3984,False 
6,Common,-566297175,62.59125,2.666367,-379.8567,False 
6,Common,264175431,-312.2825,7.51754,-236.0063,False 
6,Common,2145320568,391.8841,7.556221,-256.7548,False 
6,Common,1205796025,-265.757,2.137062,-403.8824,False 
6,Common,400489531,313.4812,6.099457,-416.4752,False 
6,Common,268368484,100.782,26.31938,355.6016,False 
6,Common,-1495302858,427.8217,39.72105,-186.5126,False 
6,Common,1474264107,-44.98422,36.99158,-213.2088,False 
6,Common,-1212236569,28.58041,11.21493,317.5453,False 
6,Legendary,-1623230583,8.934488,45.04574,-434.2429,False 
6,Epic,1858041884,-26.6013,56.31648,-317.1023,False 
6,Epic,1593742445,163.9951,0.1526546,407.7101,False 
6,Epic,1862203079,-236.0669,0.7229462,-351.296,False 
6,Epic,-1233160045,438.7253,62.24402,-305.2509,False 
6,Epic,-696320168,462.7438,7.752209,-131.9442,False 
6,Epic,1069454345,140.5489,0.1481152,397.727,False 
6,Epic,-832604747,251.4813,57.46527,-378.601,False 
6,Epic,-1365279393,21.28756,56.58079,-182.4336,False 
6,Epic,-1096877994,34.04858,18.78978,-311.316,False 
6,Epic,-421593179,272.6429,7.575607,-329.0844,False 
6,Epic,121567451,-114.2924,0.4506493,-298.0682,False 
6,Epic,1985937334,384.288,9.408034,-224.9951,False 
6,Epic,775937870,-83.00864,55.28241,-30.57511,False 
6,Epic,933199528,-70.71677,35.77172,-456.7564,False 
6,Epic,1446941710,155.3332,0.1481228,398.237,False 
6,Epic,-966854062,38.6734,2.666363,-260.557,False 
6,Epic,1203698481,351.7934,14.9888,-238.2359,False 
6,Legendary,-1497379749,221.3187,51.3979,201.1232,True 
6,Legendary,-1501574013,222.7506,51.3979,205.1241,True 
6,Legendary,-1352676266,225.0247,51.3979,200.6251,True 
