11,Common,247443169,-105.0082,74.16926,60.90334,False 
11,Common,796829672,-285.2239,9.610512,87.29498,False 
11,Common,249466738,304.6024,2.221876,75.48779,False 
11,Common,1203698292,350.1063,0.18,-257.1283,False 
11,Common,1985937168,-25.37845,1.259044,-139.1639,False 
11,Common,534705910,-92.92542,0.591116,-346.5253,False 
11,Common,-1900039726,-4.215515,72.76466,341.0167,False 
11,Common,2000681914,-21.48215,60.66188,185.0696,False 
11,Common,-417399126,271.2526,4.255567,-149.3203,False 
11,Common,536777918,111.9404,1.179707,415.8703,False 
11,Common,-555746297,63.04892,60.268,192.7302,False 
11,Common,-1371605350,428.9114,0.01,-355.79,False 
11,Common,-1367365563,24.30109,42.43626,96.5451,False 
11,Common,931067674,133.9549,1.213,-342.9595,False 
11,Common,-427884885,269.1838,4.311896,-149.2181,False 
11,Common,132023996,300.61,0.5193977,57.20996,False 
11,Common,-423721334,-343.4891,0.6682243,52.27789,False 
11,Common,-1088488258,-171.9719,1.570288,-198.5386,False 
11,Common,127905178,-317.1358,72.52078,233.077,False 
11,Common,1738471299,169.2903,0.669,-332.4358,False 
11,Common,1597961504,368.9094,0.245,-393.5303,False 
11,Common,-1900106334,-207.43,106.313,233.8483,False 
11,Common,-1084294631,37.88257,0.7774668,-266.2628,False 
11,Common,262140158,-102.7682,60.03664,319.8106,False 
11,Common,245281012,301.2437,12.69682,-90.7458,False 
11,Common,111082936,298.0305,11.29573,-173.5713,False 
11,Common,-1495281866,13.46169,48.66,274.2564,False 
11,Common,-1088487701,240.8412,12.47619,-142.8512,False 
11,Common,2002712358,385.0074,12.52137,-341.7785,False 
11,Common,918459446,-279.442,5.925,299.844,True 
11,Common,-163665663,281.7234,10.24599,-89.45451,False 
11,Common,-67997,294.3224,9.368658,-361.2028,False 
11,Common,788442486,330.3108,10.31984,229.4232,False 
11,Common,134132371,-316.8279,8.388372,360.3796,False 
11,Common,-539056416,62.20604,9.909285,-41.58824,False 
11,Legendary,236964800,99.2207,82.36275,185.6154,False 
11,Common,918465882,334.933,10.31983,226.6959,False 
11,Common,134132320,-315.2883,8.38837,355.2384,False 
11,Common,-423713020,66.11802,9.909282,-37.91412,False 
11,Common,-268523282,276.7052,10.24599,-91.35719,False 
11,Common,102692401,296.0122,9.368655,-366.2967,False 
11,Common,1067382357,138.8232,25.41126,354.142,False 
11,Common,383713046,311.035,10.26165,-138.5659,False 
11,Common,-1092634938,-172.1241,45.43155,58.24559,False 
11,Epic,-1902135462,-4.330933,44.23031,73.09009,False 
11,Epic,-2017542946,-213.0567,111.1224,214.2198,False 
11,Epic,236901050,-107.1067,20.02965,-45.36087,False 
11,Epic,2143276842,-221.0112,81.67645,170.6898,False 
11,Common,-1214268008,-173.1311,47.47155,28.04901,False 
11,Common,933166379,129.2549,27.45126,324.3469,False 
11,Common,780054531,331.5021,12.30165,-114.8931,False 
11,Epic,1182705063,347.5258,9.436818,-72.84999,False 
11,Epic,-683737333,261.7722,8.035733,-139.6947,False 
11,Epic,-547373369,61.82279,45.4,263.1436,False 
11,Epic,1044315146,340.9506,9.261365,-318.9467,False 
11,Epic,-971070250,248.004,9.216191,-93.74945,False 
11,Epic,-2044727785,-212.7368,89.54744,245.5804,True 
11,Common,-683762506,-354.2994,5.989175,210.2925,True 
11,Common,-1891725771,-5.487137,2.253963,248.5874,True 
11,Legendary,922734268,-71.28189,80.05685,262.0833,True 
