9,Common,650099270,325.3627,44.88847,147.8328,False 
9,Common,-702618378,257.6053,17.49625,831.0723,False 
9,Common,1340063698,353.429,45.61171,187.4232,False 
9,Common,400539276,723.0742,79.97599,359.64,False 
9,Common,-2110187,494.2614,49.30257,117.3839,False 
9,Common,1879045803,-235.2312,84.42648,-354.0107,False 
9,Common,-828392048,251.6733,45.45879,232.0679,False 
9,Common,-2013365181,-11.2006,119.0653,-313.2162,False 
9,Common,920639327,743.0933,81.08344,380.7738,False 
9,Common,-1885342953,202.8741,60.92476,373.511,False 
9,Common,-1893821133,813.6691,1.077742,325.1094,False 
9,Common,1734319981,167.42,71.82839,689.3771,False 
9,Common,912258542,537.81,53.98224,753.42,False 
9,Common,1444931818,156.8929,90.73116,-91.73755,False 
9,Common,528478036,-90.0325,58.44317,277.2787,False 
9,Common,115276372,-112.9171,154.4642,-260.3089,False 
9,Common,1333716885,353.1504,17.49625,898.1715,False 
9,Common,-1887455872,201.1978,76.77358,25.62158,False 
9,Common,534746994,724.6428,69.54585,485.08,False 
9,Common,-1086391736,-376.6324,124.412,148.0875,False 
9,Common,-134242897,-326.4913,69.44714,235.108,False 
9,Common,-1239421006,-382.3012,59.10168,286.6819,False 
9,Common,-1482704224,631.6544,78.10082,156.8171,False 
9,Common,-146901223,282.5735,109.5518,-343.0262,False 
9,Common,1182721955,345.9815,17.49625,899.5185,False 
9,Common,-6301347,702.0161,86.89761,329.3477,False 
9,Common,912185921,-276.5368,150.1694,-57.45228,False 
9,Common,-954212683,658.41,84.01585,670.95,False 
9,Common,2130677574,-220.0052,65.26505,173.4605,False 
9,Common,-1350665595,-384.4832,104.6513,-255.4702,False 
9,Common,-543229542,263.6367,146.2359,-278.9553,False 
9,Legendary,104824026,296.11,175.2291,-298.1439,False 
9,Legendary,-694231884,464.42,119.9958,414.9,False 
9,Legendary,-1476465190,-190.4072,24.7841,239.4553,False 
9,Legendary,-675357576,463.8,119.9958,408.86,False 
9,Epic,-815815363,250.6507,73.94991,735.7694,False 
9,Epic,1071627722,-65.75296,46.52396,442.6613,False 
9,Epic,375322142,310.6405,140.5834,-368.1815,False 
9,Epic,-685843296,466.41,119.9958,412.83,False 
9,Epic,1593743572,-39.28098,134.9759,-93.95627,False 
9,Epic,-687940486,466.38,119.9958,409.08,False 
9,Epic,-1084293819,-168.5898,159.3317,19.73489,False 
9,Epic,1581231543,-452.6712,75.90727,-71.28497,False 
9,Epic,-694231910,462.88,119.9958,412.26,False 
9,Epic,-1094714201,-372.2245,58.81108,413.5392,False 
9,Epic,132038103,297.4073,106.5092,648.7287,False 
