13,Common,264231128,-312.2306,84.26137,111.2629,False 
13,Common,-163649738,-124.6111,25.20404,69.4361,False 
13,Common,1585368178,-244.4411,19.2898,-103.7685,False 
13,Common,1870649699,175.5595,54.0394,329.9077,False 
13,Common,-685802626,-151.1982,50.24775,-230.5811,False 
13,Common,-295727520,-335.7743,34.41529,48.06683,False 
13,Common,-163645937,283.3378,24.56913,-369.6469,False 
13,Common,-834736783,254.5149,25.0091,126.5707,False 
13,Common,-1082196312,-166.8518,31.06208,-251.9442,False 
13,Common,-541131214,58.93256,26.77018,-161.3618,False 
13,Common,530512244,-297.9033,0.6470675,-282.7645,False 
13,Common,-1753290875,2.79792,25.36,-25.08477,False 
13,Common,-1090598036,-376.8439,18.56,177.2766,False 
13,Common,1981725685,-22.34988,14.62739,-13.82571,True 
13,Common,398367398,311.703,6.764829,157.4278,True 
13,Common,-702629657,-356.7334,12.19828,112.7351,True 
13,Common,2124332056,-15.57953,14.61174,-10.35074,True 
13,Common,-1744896711,-203.228,25.44087,-186.2344,True 
13,Common,127860591,94.07597,14.48038,-334.4321,True 
13,Common,371129587,312.0749,27.26,318.7323,False 
13,Common,-702623919,-358.313,18.76,276.9249,False 
13,Common,-1491145582,18.40076,25.26,104.202,False 
13,Common,-1354793068,-184.6518,39.96001,-228.3469,False 
13,Legendary,385842055,-96.82928,48.81545,-229.6459,False 
13,Common,522124494,316.0091,27.26,315.082,False 
13,Common,-1367413667,19.52339,25.26,98.95394,False 
13,Common,-1371570320,-180.6497,39.96,-231.9227,False 
13,Common,-690041006,-352.949,18.76,277.0987,False 
13,Common,-419496001,-344.893,18.06,-121.6249,False 
13,Common,2124346551,190.8235,28.76,5.572028,False 
13,Common,-1369523121,227.4869,14.62,404.7106,False 
13,Epic,1998502810,180.019,14.01485,-22.97223,False 
13,Common,1730083786,170.4468,30.8,-18.17867,False 
13,Common,-1776364250,204.8192,16.66,426.2856,False 
13,Common,-291570016,-335.5725,20.1,-150.3647,False 
13,Epic,1463737338,-45.42262,22.1,-13.37695,False 
13,Epic,-1614889679,-397.053,15.3,222.5964,False 
13,Common,-1082198169,241.1411,28.81796,-335.2361,True 
13,Common,1342111035,151.9725,12.75896,-186.0996,True 
13,Common,1587478294,-42.77923,13.03931,-138.5659,True 
